customer_id,age,gender,income,city,location,education,banking_type,transactions_per_month,internet_usage_score,credit_score,satisfaction_score,age_group,income_level
5957.0,60.0,female,86219.0,Chennai,Rural,Graduate,Offline,50.0,15.0,868.0,8.0,51-65,Medium
5958.0,52.0,M,127775.0,Ahmedabad,Rural,Non-Graduate,Online,37.0,15.0,334.0,9.0,51-65,High
5959.0,20.0,Female,145174.0,Patna,Urban,Non-Graduate,Offline,3.0,9.0,653.0,8.0,18-25,High
5960.0,33.0,Female,38394.0,Surat,Rural,Graduate,Online,31.0,5.0,441.0,5.0,26-35,Low
5961.0,22.0,Male,78559.0,Surat,Urban,Non-Graduate,Online,34.0,2.0,888.0,5.0,18-25,Medium
5962.0,38.0,female,66705.0,Nagpur,Urban,Non-Graduate,Online,26.0,7.0,322.0,8.0,36-50,Medium
5963.0,27.0,Male,104502.0,Chennai,Rural,Non-Graduate,Offline,24.0,5.0,677.0,9.0,26-35,Medium
5964.0,36.0,F,46469.0,Lucknow,Urban,Non-Graduate,Offline,10.0,4.0,736.0,5.0,36-50,Low
5965.0,42.0,Female,94041.0,Mumbai,Urban,Graduate,Offline,57.0,7.0,414.0,3.0,36-50,Medium
5966.0,21.0,male,125747.0,Indore,Rural,Graduate,Online,29.0,1.0,398.0,7.0,18-25,High
5967.0,46.0,M,81338.0,Kolkata,Urban,Non-Graduate,Offline,38.0,3.0,838.0,9.0,36-50,Medium
5968.0,36.0,female,25492.0,Chennai,Urban,Non-Graduate,Offline,13.0,2.0,397.0,2.0,36-50,Low
5969.0,60.0,M,36827.0,Hyderabad,Rural,Non-Graduate,Offline,37.0,2.0,809.0,6.0,51-65,Low
5970.0,19.0,F,136359.0,Kolkata,Urban,Non-Graduate,Online,39.0,5.0,768.0,7.0,18-25,High
5971.0,27.0,F,47492.0,Bangalore,Rural,Non-Graduate,Online,51.0,5.0,390.0,9.0,26-35,Low
5972.0,60.0,M,88802.0,Surat,Rural,Non-Graduate,Online,6.0,2.0,407.0,7.0,51-65,Medium
5973.0,42.0,female,142113.0,Unknown,Rural,Non-Graduate,Online,14.0,3.0,361.0,6.0,36-50,High
5974.0,37.0,Female,91445.0,Unknown,Urban,Post-Graduate,Offline,30.0,7.0,377.0,6.0,36-50,Medium
5975.0,65.0,Female,32869.0,Mumbai,Urban,Non-Graduate,Online,39.0,2.0,585.0,8.0,51-65,Low
5976.0,36.0,Female,59782.0,Chennai,Rural,Non-Graduate,Online,49.0,4.0,345.0,9.0,36-50,Low
5977.0,40.0,Female,41863.0,Jaipur,Rural,Post-Graduate,Offline,4.0,2.0,425.0,0.0,36-50,Low
5978.0,41.0,male,81987.0,Delhi,Urban,Non-Graduate,Offline,45.0,8.0,700.0,9.0,36-50,Medium
5979.0,28.0,Female,148107.0,Pune,Rural,Graduate,Online,28.0,6.0,483.0,6.0,26-35,High
5980.0,63.0,M,64055.0,Hyderabad,Urban,Non-Graduate,Online,39.0,8.0,881.0,0.0,51-65,Medium
5981.0,51.0,M,93355.0,Lucknow,Rural,Graduate,Online,10.0,6.0,655.0,1.0,51-65,Medium
5982.0,93.5,female,49136.0,Mumbai,Rural,Non-Graduate,Online,54.0,15.0,655.0,4.0,65+,Low
5983.0,45.0,M,139829.0,Indore,Rural,Post-Graduate,Online,26.0,1.0,366.0,8.0,36-50,High
5984.0,22.0,female,34837.0,Jaipur,Rural,Non-Graduate,Online,34.0,9.0,462.0,4.0,18-25,Low
5985.0,22.0,M,133490.0,Indore,Rural,Post-Graduate,Online,29.0,9.0,702.0,5.0,18-25,High
5986.0,68.0,F,95592.0,Hyderabad,Rural,Graduate,Online,8.0,5.0,630.0,0.0,65+,Medium
5987.0,38.0,Male,20715.0,Ahmedabad,Rural,Non-Graduate,Online,39.0,5.0,592.0,5.0,36-50,Low
5988.0,29.0,M,37275.0,Chennai,Urban,Graduate,Online,18.0,15.0,395.0,3.0,26-35,Low
5989.0,67.0,Male,40191.0,Unknown,Urban,Graduate,Offline,9.0,7.0,714.0,2.0,65+,Low
5990.0,21.0,Female,102420.0,Ahmedabad,Rural,Post-Graduate,Online,22.0,3.0,738.0,3.0,18-25,Medium
5991.0,43.0,male,80126.0,Unknown,Urban,Non-Graduate,Online,18.0,2.0,370.0,0.0,36-50,Medium
5992.0,66.0,Female,71792.0,Chennai,Urban,Graduate,Online,37.0,15.0,684.0,6.0,65+,Medium
5993.0,59.0,Female,130998.0,Bangalore,Urban,Graduate,Online,47.0,8.0,651.0,5.0,51-65,High
5994.0,37.0,Female,144233.0,Indore,Urban,Non-Graduate,Offline,33.0,3.0,609.0,8.0,36-50,High
5995.0,55.0,M,28894.0,Chennai,Urban,Post-Graduate,Online,48.0,2.0,461.0,4.0,51-65,Low
5996.0,42.0,Female,104253.0,Pune,Urban,Graduate,Offline,45.0,7.0,530.0,4.0,36-50,Medium
5997.0,31.0,female,104114.0,Pune,Urban,Non-Graduate,Online,48.0,9.0,627.0,4.0,26-35,Medium
5998.0,28.0,Female,43321.0,Delhi,Rural,Post-Graduate,Offline,2.0,6.0,710.0,4.0,26-35,Low
5999.0,49.0,F,128505.0,Kolkata,Urban,Non-Graduate,Online,57.0,2.0,598.0,0.0,36-50,High
6000.0,28.0,Male,44959.0,Chennai,Urban,Non-Graduate,Online,26.0,2.0,386.0,8.0,26-35,Low
6001.0,35.0,female,144938.0,Unknown,Urban,Post-Graduate,Offline,17.0,1.0,699.0,3.0,26-35,High
6002.0,44.0,Female,30515.0,Kolkata,Rural,Graduate,Online,4.0,9.0,680.0,1.0,36-50,Low
6003.0,93.5,female,94613.0,Unknown,Urban,Non-Graduate,Online,9.0,4.0,810.0,5.0,65+,Medium
6004.0,43.0,M,136279.0,Bhopal,Rural,Non-Graduate,Online,52.0,4.0,807.0,1.0,36-50,High
6005.0,35.0,F,85196.0,Kolkata,Urban,Non-Graduate,Online,10.0,5.0,836.0,6.0,26-35,Medium
6006.0,-5.0,Male,41443.0,Kolkata,Urban,Non-Graduate,Online,49.0,4.0,880.0,5.0,,Low
6007.0,40.0,F,73550.0,Mumbai,Urban,Graduate,Online,5.0,1.0,814.0,6.0,36-50,Medium
6008.0,28.0,Female,95979.0,Lucknow,Urban,Post-Graduate,Offline,38.0,5.0,502.0,5.0,26-35,Medium
6009.0,38.0,M,57208.0,Lucknow,Rural,Non-Graduate,Online,49.0,15.0,883.0,3.0,36-50,Low
6010.0,61.0,female,21783.0,Bhopal,Urban,Non-Graduate,Offline,40.0,8.0,742.0,5.0,51-65,Low
6011.0,22.0,female,98649.0,Bangalore,Urban,Non-Graduate,Online,49.0,9.0,488.0,0.0,18-25,Medium
6012.0,40.0,Female,90921.0,Bangalore,Rural,Graduate,Online,22.0,9.0,641.0,5.0,36-50,Medium
6013.0,58.0,female,122421.0,Patna,Rural,Non-Graduate,Online,41.0,9.0,695.0,9.0,51-65,High
6014.0,42.0,male,26982.0,Patna,Urban,Non-Graduate,Online,19.0,6.0,874.0,1.0,36-50,Low
6015.0,58.0,M,120887.0,Chennai,Urban,Graduate,Online,37.0,7.0,882.0,7.0,51-65,High
6016.0,43.0,Female,128225.0,Bangalore,Urban,Non-Graduate,Offline,33.0,1.0,835.0,3.0,36-50,High
6017.0,27.0,M,98943.0,Nagpur,Urban,Non-Graduate,Online,49.0,15.0,889.0,2.0,26-35,Medium
6018.0,39.0,Male,35316.0,Jaipur,Urban,Non-Graduate,Offline,50.0,5.0,312.0,0.0,36-50,Low
6019.0,36.0,M,132060.0,Chennai,Urban,Graduate,Online,6.0,6.0,670.0,6.0,36-50,High
6020.0,18.0,M,110374.0,Chennai,Urban,Graduate,Online,23.0,8.0,408.0,3.0,,High
6021.0,24.0,Male,112743.0,Pune,Urban,Non-Graduate,Online,14.0,1.0,810.0,8.0,18-25,High
6022.0,21.0,Female,133652.0,Indore,Urban,Post-Graduate,Online,31.0,8.0,662.0,7.0,18-25,High
6023.0,18.0,M,113938.0,Chennai,Rural,Graduate,Online,53.0,7.0,800.0,8.0,,High
6024.0,32.0,F,87966.0,Jaipur,Urban,Non-Graduate,Online,33.0,2.0,435.0,4.0,26-35,Medium
6025.0,57.0,M,140357.0,Indore,Urban,Post-Graduate,Online,17.0,7.0,350.0,6.0,51-65,High
6026.0,29.0,Female,125364.0,Chennai,Rural,Post-Graduate,Online,1.0,4.0,663.0,6.0,26-35,High
6027.0,39.0,female,143271.0,Chennai,Rural,Non-Graduate,Online,12.0,5.0,848.0,8.0,36-50,High
6028.0,39.0,Female,22936.0,Chennai,Rural,Non-Graduate,Online,3.0,5.0,380.0,9.0,36-50,Low
6029.0,67.0,Male,97400.0,Chennai,Urban,Non-Graduate,Offline,45.0,15.0,470.0,0.0,65+,Medium
6030.0,64.0,female,110651.0,Unknown,Urban,Post-Graduate,Online,36.0,6.0,484.0,6.0,51-65,High
6031.0,34.0,Female,94843.0,Mumbai,Urban,Non-Graduate,Online,24.0,9.0,599.0,5.0,26-35,Medium
6032.0,46.0,male,26709.0,Unknown,Rural,Non-Graduate,Online,41.0,4.0,748.0,5.0,36-50,Low
6033.0,63.0,Female,115390.0,Pune,Rural,Non-Graduate,Online,48.0,5.0,594.0,5.0,51-65,High
6034.0,31.0,female,127379.0,Lucknow,Rural,Post-Graduate,Offline,14.0,2.0,503.0,9.0,26-35,High
6035.0,67.0,M,40707.0,Delhi,Rural,Post-Graduate,Offline,37.0,9.0,329.0,4.0,65+,Low
6036.0,37.0,Female,59384.0,Jaipur,Rural,Post-Graduate,Online,28.0,1.0,635.0,5.0,36-50,Low
6037.0,67.0,M,55187.0,Hyderabad,Urban,Graduate,Online,27.0,6.0,862.0,1.0,65+,Low
6038.0,65.0,Male,86935.0,Indore,Urban,Non-Graduate,Online,20.0,7.0,689.0,9.0,51-65,Medium
6039.0,50.0,M,62536.0,Lucknow,Rural,Non-Graduate,Online,15.0,8.0,486.0,5.0,36-50,Low
6040.0,93.5,Female,136772.0,Surat,Urban,Non-Graduate,Online,42.0,4.0,417.0,7.0,65+,High
6041.0,60.0,F,44188.0,Kolkata,Rural,Post-Graduate,Offline,25.0,1.0,401.0,5.0,51-65,Low
6042.0,32.0,F,34245.0,Chennai,Rural,Non-Graduate,Online,44.0,1.0,560.0,0.0,26-35,Low
6043.0,29.0,female,131282.0,Chennai,Rural,Post-Graduate,Online,6.0,1.0,633.0,6.0,26-35,High
6044.0,57.0,Female,108907.0,Patna,Urban,Post-Graduate,Offline,51.0,3.0,686.0,3.0,51-65,High
6045.0,43.0,Male,139844.0,Bhopal,Urban,Non-Graduate,Online,46.0,9.0,414.0,7.0,36-50,High
6046.0,37.0,male,132740.0,Nagpur,Urban,Non-Graduate,Online,14.0,6.0,771.0,0.0,36-50,High
6047.0,47.0,female,52286.0,Pune,Urban,Graduate,Online,39.0,7.0,585.0,7.0,36-50,Low
6048.0,55.0,Female,107229.0,Hyderabad,Urban,Non-Graduate,Online,57.0,7.0,439.0,7.0,51-65,High
6049.0,20.0,Male,54303.0,Pune,Rural,Post-Graduate,Offline,42.0,2.0,602.0,5.0,18-25,Low
6050.0,45.0,Female,106673.0,Chennai,Rural,Non-Graduate,Online,30.0,15.0,733.0,0.0,36-50,Medium
6051.0,-5.0,Male,61049.0,Chennai,Urban,Non-Graduate,Online,47.0,6.0,765.0,3.0,,Low
6052.0,43.0,Female,100901.0,Delhi,Urban,Non-Graduate,Offline,47.0,9.0,602.0,3.0,36-50,Medium
6053.0,47.0,female,76200.0,Chennai,Rural,Post-Graduate,Online,50.0,4.0,362.0,2.0,36-50,Medium
6054.0,30.0,Female,98986.0,Ahmedabad,Rural,Non-Graduate,Online,28.0,8.0,727.0,5.0,26-35,Medium
6055.0,30.0,Female,89726.0,Ahmedabad,Urban,Non-Graduate,Online,31.0,8.0,587.0,5.0,26-35,Medium
6056.0,19.0,M,136342.0,Bhopal,Urban,Graduate,Online,9.0,3.0,649.0,4.0,18-25,High
6057.0,54.0,male,62861.0,Kolkata,Urban,Non-Graduate,Online,29.0,7.0,472.0,5.0,51-65,Low
6058.0,66.0,F,63639.0,Ahmedabad,Rural,Post-Graduate,Online,48.0,8.0,864.0,9.0,65+,Low
6059.0,55.0,M,43937.0,Hyderabad,Rural,Graduate,Online,2.0,6.0,786.0,2.0,51-65,Low
6060.0,19.0,Male,79514.0,Chennai,Urban,Non-Graduate,Online,53.0,4.0,617.0,0.0,18-25,Medium
6061.0,53.0,male,92988.0,Chennai,Rural,Graduate,Online,29.0,8.0,840.0,1.0,51-65,Medium
6062.0,43.0,male,143245.0,Surat,Urban,Post-Graduate,Online,47.0,15.0,423.0,5.0,36-50,High
6063.0,43.0,Female,23960.0,Jaipur,Urban,Non-Graduate,Online,45.0,4.0,691.0,0.0,36-50,Low
6064.0,28.0,male,59602.0,Hyderabad,Urban,Graduate,Offline,1.0,6.0,330.0,9.0,26-35,Low
6065.0,25.0,female,115721.0,Indore,Urban,Non-Graduate,Offline,2.0,2.0,621.0,4.0,18-25,High
6066.0,61.0,male,30564.0,Chennai,Urban,Graduate,Online,48.0,2.0,617.0,4.0,51-65,Low
6067.0,57.0,Male,85533.0,Chennai,Rural,Graduate,Online,55.0,4.0,896.0,5.0,51-65,Medium
6068.0,60.0,female,67510.0,Chennai,Rural,Non-Graduate,Offline,28.0,6.0,720.0,8.0,51-65,Medium
6069.0,39.0,female,25091.0,Chennai,Urban,Non-Graduate,Online,36.0,3.0,897.0,7.0,36-50,Low
6070.0,37.0,M,135206.0,Nagpur,Rural,Non-Graduate,Online,23.0,3.0,457.0,0.0,36-50,High
6071.0,25.0,male,82335.0,Bangalore,Urban,Graduate,Online,20.0,6.0,638.0,1.0,18-25,Medium
6072.0,46.0,Female,50519.0,Jaipur,Urban,Post-Graduate,Offline,33.0,5.0,633.0,5.0,36-50,Low
6073.0,57.0,Female,23710.0,Mumbai,Rural,Post-Graduate,Online,30.0,8.0,574.0,3.0,51-65,Low
6074.0,43.0,M,83564.0,Indore,Rural,Non-Graduate,Online,38.0,6.0,303.0,5.0,36-50,Medium
6075.0,47.0,Female,149257.0,Chennai,Urban,Non-Graduate,Offline,25.0,8.0,537.0,6.0,36-50,High
6076.0,34.0,male,135517.0,Ahmedabad,Rural,Non-Graduate,Offline,48.0,4.0,448.0,6.0,26-35,High
6077.0,37.0,M,79977.0,Unknown,Urban,Post-Graduate,Online,16.0,5.0,451.0,6.0,36-50,Medium
6078.0,69.0,male,124931.0,Bhopal,Urban,Non-Graduate,Online,38.0,3.0,405.0,6.0,65+,High
6079.0,93.5,Male,84975.0,Kolkata,Rural,Graduate,Online,47.0,7.0,856.0,8.0,65+,Medium
6080.0,33.0,M,77614.0,Delhi,Rural,Graduate,Offline,59.0,15.0,860.0,7.0,26-35,Medium
6081.0,63.0,Female,27988.0,Kolkata,Rural,Non-Graduate,Online,39.0,7.0,859.0,3.0,51-65,Low
6082.0,60.0,Male,55754.0,Jaipur,Rural,Non-Graduate,Online,7.0,6.0,703.0,4.0,51-65,Low
6083.0,24.0,F,113650.0,Pune,Urban,Post-Graduate,Online,44.0,4.0,477.0,3.0,18-25,High
6084.0,33.0,Female,147444.0,Jaipur,Rural,Post-Graduate,Offline,33.0,7.0,404.0,9.0,26-35,High
6085.0,62.0,Female,141463.0,Lucknow,Rural,Non-Graduate,Online,34.0,3.0,425.0,5.0,51-65,High
6086.0,64.0,male,43074.0,Bhopal,Urban,Non-Graduate,Offline,17.0,6.0,489.0,9.0,51-65,Low
6087.0,-5.0,Female,41198.0,Delhi,Urban,Graduate,Online,49.0,4.0,698.0,7.0,,Low
6088.0,65.0,F,143887.0,Lucknow,Urban,Graduate,Online,40.0,5.0,310.0,1.0,51-65,High
6089.0,44.0,Female,96045.0,Bangalore,Urban,Post-Graduate,Offline,4.0,6.0,336.0,9.0,36-50,Medium
6090.0,43.0,Male,45180.0,Mumbai,Rural,Post-Graduate,Online,13.0,7.0,495.0,2.0,36-50,Low
6091.0,40.0,female,68068.0,Chennai,Urban,Non-Graduate,Online,26.0,7.0,593.0,5.0,36-50,Medium
6092.0,41.0,Female,130969.0,Mumbai,Rural,Non-Graduate,Online,13.0,7.0,892.0,2.0,36-50,High
6093.0,26.0,M,36560.0,Ahmedabad,Urban,Post-Graduate,Online,32.0,5.0,744.0,4.0,26-35,Low
6094.0,52.0,Female,128817.0,Surat,Rural,Non-Graduate,Online,43.0,5.0,744.0,6.0,51-65,High
6095.0,68.0,F,62674.0,Chennai,Urban,Non-Graduate,Online,12.0,7.0,648.0,6.0,65+,Low
6096.0,37.0,Female,85152.0,Jaipur,Rural,Graduate,Online,56.0,5.0,529.0,5.0,36-50,Medium
6097.0,54.0,F,143516.0,Surat,Urban,Post-Graduate,Online,14.0,5.0,386.0,9.0,51-65,High
6098.0,59.0,female,58938.0,Hyderabad,Rural,Non-Graduate,Online,21.0,3.0,878.0,9.0,51-65,Low
6099.0,34.0,Male,55391.0,Mumbai,Urban,Non-Graduate,Online,33.0,9.0,832.0,4.0,26-35,Low
6100.0,64.0,M,48731.0,Chennai,Urban,Non-Graduate,Online,41.0,9.0,571.0,5.0,51-65,Low
6101.0,48.0,male,104698.0,Kolkata,Urban,Post-Graduate,Online,3.0,1.0,598.0,3.0,36-50,Medium
6102.0,93.5,Female,133880.0,Chennai,Rural,Non-Graduate,Online,7.0,4.0,451.0,0.0,65+,High
6103.0,25.0,Male,138440.0,Mumbai,Rural,Non-Graduate,Online,15.0,15.0,842.0,5.0,18-25,High
6104.0,32.0,F,45236.0,Pune,Urban,Post-Graduate,Online,7.0,15.0,525.0,7.0,26-35,Low
6105.0,48.0,female,57133.0,Bhopal,Urban,Non-Graduate,Online,43.0,3.0,640.0,2.0,36-50,Low
6106.0,43.0,Female,96915.0,Indore,Rural,Graduate,Online,48.0,4.0,312.0,5.0,36-50,Medium
6107.0,47.0,F,24340.0,Delhi,Rural,Post-Graduate,Offline,26.0,2.0,414.0,2.0,36-50,Low
6108.0,63.0,Female,90291.0,Delhi,Rural,Non-Graduate,Online,26.0,6.0,561.0,1.0,51-65,Medium
6109.0,37.0,female,68731.0,Delhi,Urban,Non-Graduate,Online,12.0,6.0,890.0,2.0,36-50,Medium
6110.0,56.0,Female,77428.0,Pune,Urban,Post-Graduate,Online,59.0,7.0,342.0,5.0,51-65,Medium
6111.0,43.0,female,72822.0,Kolkata,Urban,Non-Graduate,Online,52.0,6.0,381.0,9.0,36-50,Medium
6112.0,93.5,Male,61866.0,Chennai,Urban,Post-Graduate,Online,56.0,8.0,778.0,5.0,65+,Low
6113.0,29.0,Female,134295.0,Jaipur,Rural,Non-Graduate,Offline,40.0,4.0,734.0,0.0,26-35,High
6114.0,66.0,male,105441.0,Chennai,Rural,Non-Graduate,Online,45.0,2.0,374.0,9.0,65+,Medium
6115.0,34.0,Female,103795.0,Delhi,Urban,Post-Graduate,Online,2.0,5.0,724.0,2.0,26-35,Medium
6116.0,59.0,M,116791.0,Bangalore,Urban,Non-Graduate,Online,40.0,7.0,388.0,0.0,51-65,High
6117.0,47.0,Female,122262.0,Delhi,Urban,Non-Graduate,Online,15.0,1.0,509.0,6.0,36-50,High
6118.0,46.0,female,120440.0,Chennai,Rural,Post-Graduate,Offline,44.0,1.0,404.0,1.0,36-50,High
6119.0,36.0,female,129092.0,Bhopal,Urban,Post-Graduate,Offline,31.0,15.0,343.0,1.0,36-50,High
6120.0,63.0,M,61813.0,Indore,Rural,Graduate,Offline,59.0,5.0,313.0,3.0,51-65,Low
6121.0,28.0,F,117150.0,Chennai,Urban,Non-Graduate,Online,37.0,5.0,792.0,5.0,26-35,High
6122.0,51.0,female,86042.0,Lucknow,Urban,Graduate,Offline,34.0,5.0,739.0,7.0,51-65,Medium
6123.0,67.0,M,94135.0,Surat,Urban,Non-Graduate,Offline,12.0,3.0,726.0,5.0,65+,Medium
6124.0,24.0,female,107310.0,Mumbai,Urban,Non-Graduate,Offline,6.0,6.0,742.0,7.0,18-25,High
6125.0,61.0,male,28715.0,Nagpur,Rural,Graduate,Offline,59.0,2.0,482.0,1.0,51-65,Low
6126.0,51.0,female,107533.0,Chennai,Rural,Non-Graduate,Online,40.0,5.0,592.0,2.0,51-65,High
6127.0,37.0,Male,75902.0,Patna,Urban,Post-Graduate,Online,32.0,8.0,461.0,1.0,36-50,Medium
6128.0,67.0,M,121354.0,Surat,Urban,Non-Graduate,Online,36.0,8.0,530.0,1.0,65+,High
6129.0,55.0,Female,34783.0,Patna,Rural,Post-Graduate,Online,10.0,5.0,517.0,4.0,51-65,Low
6130.0,41.0,Female,116798.0,Chennai,Urban,Graduate,Offline,16.0,6.0,319.0,0.0,36-50,High
6131.0,27.0,M,109012.0,Mumbai,Rural,Non-Graduate,Online,-10.0,2.0,725.0,1.0,26-35,High
6132.0,49.0,F,87933.0,Surat,Urban,Non-Graduate,Online,25.0,5.0,371.0,4.0,36-50,Medium
6133.0,69.0,female,60680.0,Patna,Rural,Non-Graduate,Online,30.0,8.0,862.0,0.0,65+,Low
6134.0,32.0,M,113011.0,Lucknow,Urban,Non-Graduate,Online,40.0,5.0,654.0,3.0,26-35,High
6135.0,54.0,male,143207.0,Lucknow,Urban,Non-Graduate,Online,29.0,7.0,818.0,7.0,51-65,High
6136.0,37.0,M,79179.0,Hyderabad,Urban,Non-Graduate,Offline,48.0,9.0,319.0,9.0,36-50,Medium
6137.0,20.0,male,119613.0,Surat,Rural,Non-Graduate,Online,23.0,9.0,549.0,0.0,18-25,High
6138.0,54.0,female,59970.0,Bhopal,Rural,Graduate,Offline,39.0,8.0,515.0,0.0,51-65,Low
6139.0,57.0,Female,93236.0,Chennai,Urban,Graduate,Online,56.0,2.0,485.0,5.0,51-65,Medium
6140.0,25.0,female,24718.0,Nagpur,Rural,Non-Graduate,Online,29.0,4.0,644.0,6.0,18-25,Low
6141.0,57.0,F,47111.0,Ahmedabad,Urban,Graduate,Offline,44.0,4.0,838.0,5.0,51-65,Low
6142.0,61.0,Male,58718.0,Lucknow,Urban,Graduate,Online,7.0,8.0,504.0,0.0,51-65,Low
6143.0,-5.0,Female,95769.0,Jaipur,Urban,Non-Graduate,Offline,49.0,2.0,641.0,5.0,,Medium
6144.0,40.0,Female,99707.0,Lucknow,Urban,Non-Graduate,Online,47.0,5.0,719.0,8.0,36-50,Medium
6145.0,57.0,Male,30726.0,Bhopal,Rural,Graduate,Online,29.0,9.0,743.0,2.0,51-65,Low
6146.0,28.0,M,112304.0,Hyderabad,Urban,Non-Graduate,Online,14.0,2.0,834.0,9.0,26-35,High
6147.0,63.0,female,37139.0,Hyderabad,Rural,Non-Graduate,Online,37.0,4.0,713.0,1.0,51-65,Low
6148.0,25.0,M,85681.0,Patna,Urban,Graduate,Online,2.0,3.0,547.0,4.0,18-25,Medium
6149.0,46.0,M,139804.0,Surat,Rural,Graduate,Online,37.0,5.0,808.0,9.0,36-50,High
6150.0,47.0,female,64782.0,Bhopal,Rural,Non-Graduate,Online,5.0,8.0,425.0,5.0,36-50,Medium
6151.0,-5.0,F,39958.0,Patna,Rural,Post-Graduate,Online,38.0,1.0,766.0,0.0,,Low
6152.0,27.0,Female,111739.0,Patna,Rural,Post-Graduate,Offline,46.0,7.0,664.0,4.0,26-35,High
6153.0,56.0,male,41307.0,Delhi,Rural,Non-Graduate,Offline,22.0,7.0,365.0,8.0,51-65,Low
6154.0,45.0,Male,120162.0,Jaipur,Urban,Non-Graduate,Offline,6.0,9.0,589.0,5.0,36-50,High
6155.0,66.0,Female,123026.0,Lucknow,Rural,Graduate,Online,45.0,5.0,512.0,6.0,65+,High
6156.0,53.0,M,89134.0,Chennai,Rural,Non-Graduate,Online,7.0,8.0,639.0,4.0,51-65,Medium
6157.0,30.0,Male,33583.0,Lucknow,Urban,Non-Graduate,Online,50.0,6.0,407.0,7.0,26-35,Low
6158.0,49.0,male,133173.0,Patna,Urban,Non-Graduate,Online,36.0,6.0,667.0,0.0,36-50,High
6159.0,53.0,Female,37013.0,Mumbai,Urban,Post-Graduate,Online,5.0,6.0,804.0,5.0,51-65,Low
6160.0,54.0,Female,67984.0,Delhi,Urban,Graduate,Online,26.0,5.0,883.0,9.0,51-65,Medium
6161.0,43.0,F,129662.0,Chennai,Urban,Non-Graduate,Offline,28.0,1.0,891.0,1.0,36-50,High
6162.0,39.0,Female,121822.0,Patna,Urban,Non-Graduate,Offline,47.0,2.0,812.0,7.0,36-50,High
6163.0,21.0,Female,141246.0,Chennai,Rural,Graduate,Online,23.0,15.0,557.0,6.0,18-25,High
6164.0,48.0,male,122656.0,Patna,Urban,Non-Graduate,Online,2.0,6.0,334.0,1.0,36-50,High
6165.0,35.0,male,64874.0,Chennai,Urban,Non-Graduate,Offline,40.0,2.0,373.0,6.0,26-35,Medium
6166.0,55.0,Male,60197.0,Surat,Urban,Non-Graduate,Online,50.0,5.0,309.0,0.0,51-65,Low
6167.0,41.0,M,149110.0,Lucknow,Rural,Post-Graduate,Online,21.0,5.0,490.0,5.0,36-50,High
6168.0,-5.0,male,29096.0,Delhi,Urban,Non-Graduate,Offline,57.0,1.0,837.0,6.0,,Low
6169.0,40.0,Male,91091.0,Surat,Urban,Non-Graduate,Online,-10.0,1.0,796.0,5.0,36-50,Medium
6170.0,39.0,Female,118255.0,Chennai,Urban,Graduate,Online,2.0,6.0,658.0,9.0,36-50,High
6171.0,19.0,Male,93533.0,Ahmedabad,Urban,Post-Graduate,Online,2.0,1.0,658.0,5.0,18-25,Medium
6172.0,48.0,Male,96345.0,Unknown,Urban,Non-Graduate,Online,18.0,4.0,506.0,0.0,36-50,Medium
6173.0,93.5,Male,112901.0,Bangalore,Urban,Post-Graduate,Online,39.0,2.0,681.0,7.0,65+,High
6174.0,28.0,female,134795.0,Chennai,Urban,Graduate,Online,27.0,9.0,531.0,1.0,26-35,High
6175.0,45.0,Male,45618.0,Unknown,Urban,Graduate,Online,46.0,1.0,871.0,4.0,36-50,Low
6176.0,63.0,male,111500.0,Ahmedabad,Urban,Non-Graduate,Online,5.0,3.0,642.0,5.0,51-65,High
6177.0,49.0,Female,29868.0,Pune,Rural,Graduate,Online,9.0,7.0,446.0,3.0,36-50,Low
6178.0,22.0,Female,41882.0,Chennai,Urban,Post-Graduate,Online,14.0,1.0,559.0,9.0,18-25,Low
6179.0,55.0,Female,40639.0,Nagpur,Urban,Non-Graduate,Online,4.0,1.0,722.0,0.0,51-65,Low
6180.0,27.0,Female,56963.0,Bangalore,Rural,Non-Graduate,Online,1.0,6.0,376.0,8.0,26-35,Low
6181.0,57.0,female,126760.0,Jaipur,Rural,Non-Graduate,Online,40.0,6.0,630.0,5.0,51-65,High
6182.0,63.0,M,122125.0,Indore,Urban,Post-Graduate,Online,22.0,4.0,854.0,4.0,51-65,High
6183.0,41.0,Male,145677.0,Surat,Urban,Non-Graduate,Online,15.0,5.0,499.0,2.0,36-50,High
6184.0,52.0,F,80464.0,Jaipur,Urban,Non-Graduate,Offline,25.0,3.0,397.0,0.0,51-65,Medium
6185.0,61.0,Female,135364.0,Lucknow,Rural,Non-Graduate,Online,51.0,5.0,848.0,7.0,51-65,High
6186.0,65.0,Female,49470.0,Nagpur,Urban,Post-Graduate,Online,32.0,1.0,787.0,7.0,51-65,Low
6187.0,40.0,Female,129982.0,Unknown,Urban,Non-Graduate,Online,31.0,8.0,414.0,5.0,36-50,High
6188.0,34.0,Female,90714.0,Kolkata,Urban,Non-Graduate,Online,42.0,8.0,317.0,7.0,26-35,Medium
6189.0,18.0,Female,83670.0,Ahmedabad,Urban,Non-Graduate,Offline,23.0,7.0,584.0,0.0,,Medium
6190.0,93.5,female,96434.0,Unknown,Urban,Post-Graduate,Online,17.0,4.0,521.0,5.0,65+,Medium
6191.0,48.0,Female,91102.0,Mumbai,Urban,Non-Graduate,Online,34.0,2.0,729.0,3.0,36-50,Medium
